username,created_at,favorite_count,retweet_count,reply_count,quote_count,lang,full_text,label,validasi_label,cleaning,case_folding,normalisasi,tokenize,stopword_removal,stemming_data
,Tue Nov 25 05:56:50 +0000 2025,1,0,0,0,in,@tanyakanrl 1st cleanser : nivea yang unggu fw : cosrx exfo :skintific exfoliating toner toner : hadalabo (yg for oily skin) serum :- moist : g2g centella ss : skintific yang putih,1,1,cleanser nivea yang unggu fw cosrx exfo skintific exfoliating toner toner hadalabo yg for oily skin serum moist gg centella ss skintific yang putih,cleanser nivea yang unggu fw cosrx exfo skintific exfoliating toner toner hadalabo yg for oily skin serum moist gg centella ss skintific yang putih,cleanser nivea yang unggu fw cosrx exfo skintific exfoliating toner toner hadalabo yang for oily skin serum moist tidak centella ss skintific yang putih,"['cleanser', 'nivea', 'yang', 'unggu', 'fw', 'cosrx', 'exfo', 'skintific', 'exfoliating', 'toner', 'toner', 'hadalabo', 'yang', 'for', 'oily', 'skin', 'serum', 'moist', 'tidak', 'centella', 'ss', 'skintific', 'yang', 'putih']","['cleanser', 'nivea', 'unggu', 'fw', 'cosrx', 'exfo', 'skintific', 'exfoliating', 'toner', 'toner', 'hadalabo', 'for', 'oily', 'skin', 'serum', 'moist', 'tidak', 'centella', 'ss', 'skintific', 'putih']",cleanser nivea unggu fw cosrx exfo skintific exfoliating toner toner hadalabo for oily skin serum moist tidak centella ss skintific putih
,Tue Nov 25 05:55:02 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : cleansing oil skin1004 fw : cosrx yg merah exfo : elformula toner : anua yg rice serum / ampul : beuaty of joseon moist : cosrx ss : wardah,1,1,cleanser cleansing oil skin fw cosrx yg merah exfo elformula toner anua yg rice serum ampul beuaty of joseon moist cosrx ss wardah,cleanser cleansing oil skin fw cosrx yg merah exfo elformula toner anua yg rice serum ampul beuaty of joseon moist cosrx ss wardah,cleanser cleansing oil skin fw cosrx yang merah exfo elformula toner anua yang rice serum ampul beuaty of joseon moist cosrx ss wardah,"['cleanser', 'cleansing', 'oil', 'skin', 'fw', 'cosrx', 'yang', 'merah', 'exfo', 'elformula', 'toner', 'anua', 'yang', 'rice', 'serum', 'ampul', 'beuaty', 'of', 'joseon', 'moist', 'cosrx', 'ss', 'wardah']","['cleanser', 'cleansing', 'oil', 'skin', 'fw', 'cosrx', 'merah', 'exfo', 'elformula', 'toner', 'anua', 'rice', 'serum', 'ampul', 'beuaty', 'of', 'joseon', 'moist', 'cosrx', 'ss', 'wardah']",cleanser cleansing oil skin fw cosrx merah exfo elformula toner anua rice serum ampul beuaty of joseon moist cosrx ss wardah
,Tue Nov 25 05:52:13 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : pixy (joss bgt buat ngangkat kotoran) fw : true to skin exfo : - toner : - serum / ampul : the aubree (tp jrg pake) moist : daily moisturizer azarine (yg ijo) ss : hanasui (putih),1,1,cleanser pixy joss bgt buat ngangkat kotoran fw true to skin exfo toner serum ampul the aubree tp jrg pake moist daily moisturizer azarine yg ijo ss hanasui putih,cleanser pixy joss bgt buat ngangkat kotoran fw true to skin exfo toner serum ampul the aubree tp jrg pake moist daily moisturizer azarine yg ijo ss hanasui putih,cleanser pixy joss banget buat ngangkat kotoran fw true tapi skin exfo toner serum ampul the aubree tapi jrg pakai moist daily moisturizer azarine yang ijo ss hanasui putih,"['cleanser', 'pixy', 'joss', 'banget', 'buat', 'ngangkat', 'kotoran', 'fw', 'true', 'tapi', 'skin', 'exfo', 'toner', 'serum', 'ampul', 'the', 'aubree', 'tapi', 'jrg', 'pakai', 'moist', 'daily', 'moisturizer', 'azarine', 'yang', 'ijo', 'ss', 'hanasui', 'putih']","['cleanser', 'pixy', 'joss', 'banget', 'ngangkat', 'kotoran', 'fw', 'true', 'skin', 'exfo', 'toner', 'serum', 'ampul', 'the', 'aubree', 'jrg', 'pakai', 'moist', 'daily', 'moisturizer', 'azarine', 'ijo', 'ss', 'hanasui', 'putih']",cleanser pixy joss banget ngangkat kotor fw true skin exfo toner serum ampul the aubree jrg pakai moist daily moisturizer azarine ijo ss hanasui putih
,Tue Nov 25 05:47:00 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : sea makeup (cleansing balm) micellar hanasui hijau fw : scora exfo : originote toner : originote acne serum / ampul : originote acne serum b5 moist : g2g hijau ss : facetology byknya acne pdhal gak sllu acne ngincer ingridientnya aza,1,1,cleanser sea makeup cleansing balm micellar hanasui hijau fw scora exfo originote toner originote acne serum ampul originote acne serum b moist gg hijau ss facetology byknya acne pdhal gak sllu acne ngincer ingridientnya aza,cleanser sea makeup cleansing balm micellar hanasui hijau fw scora exfo originote toner originote acne serum ampul originote acne serum b moist gg hijau ss facetology byknya acne pdhal gak sllu acne ngincer ingridientnya aza,cleanser sea makeup cleansing balm micellar hanasui hijau fw scora exfo originote toner originote acne serum ampul originote acne serum b moist tidak hijau ss facetology byknya acne padahal tidak selalu acne ngincer ingridientnya saja,"['cleanser', 'sea', 'makeup', 'cleansing', 'balm', 'micellar', 'hanasui', 'hijau', 'fw', 'scora', 'exfo', 'originote', 'toner', 'originote', 'acne', 'serum', 'ampul', 'originote', 'acne', 'serum', 'b', 'moist', 'tidak', 'hijau', 'ss', 'facetology', 'byknya', 'acne', 'padahal', 'tidak', 'selalu', 'acne', 'ngincer', 'ingridientnya', 'saja']","['cleanser', 'sea', 'makeup', 'cleansing', 'balm', 'micellar', 'hanasui', 'hijau', 'fw', 'scora', 'exfo', 'originote', 'toner', 'originote', 'acne', 'serum', 'ampul', 'originote', 'acne', 'serum', 'b', 'moist', 'tidak', 'hijau', 'ss', 'facetology', 'byknya', 'acne', 'tidak', 'acne', 'ngincer', 'ingridientnya']",cleanser sea makeup cleansing balm micellar hanasui hijau fw scora exfo originote toner originote acne serum ampul originote acne serum b moist tidak hijau ss facetology byknya acne tidak acne ngincer ingridientnya
,Tue Nov 25 05:46:19 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : akita / finally found you fw : cosrx exfo : bhumi toner : pyukangyul serum / ampul : skin1004 kuning &amp; pink moist : skintific biru ss : azarine hijau,1,1,cleanser akita finally found you fw cosrx exfo bhumi toner pyukangyul serum ampul skin kuning amp pink moist skintific biru ss azarine hijau,cleanser akita finally found you fw cosrx exfo bhumi toner pyukangyul serum ampul skin kuning amp pink moist skintific biru ss azarine hijau,cleanser akita finally found you fw cosrx exfo bhumi toner pyukangyul serum ampul skin kuning amp pink moist skintific biru ss azarine hijau,"['cleanser', 'akita', 'finally', 'found', 'you', 'fw', 'cosrx', 'exfo', 'bhumi', 'toner', 'pyukangyul', 'serum', 'ampul', 'skin', 'kuning', 'amp', 'pink', 'moist', 'skintific', 'biru', 'ss', 'azarine', 'hijau']","['cleanser', 'akita', 'finally', 'found', 'you', 'fw', 'cosrx', 'exfo', 'bhumi', 'toner', 'pyukangyul', 'serum', 'ampul', 'skin', 'kuning', 'amp', 'pink', 'moist', 'skintific', 'biru', 'ss', 'azarine', 'hijau']",cleanser akita finally found you fw cosrx exfo bhumi toner pyukangyul serum ampul skin kuning amp pink moist skintific biru ss azarine hijau
,Tue Nov 25 05:43:54 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : g2g pink fw : g2g milk cleanser exfo : el formula toner : pyungkang yul serum / ampul : pyungkang /skintific serum booster moist : el formula ss : annesa,1,1,cleanser gg pink fw gg milk cleanser exfo el formula toner pyungkang yul serum ampul pyungkang skintific serum booster moist el formula ss annesa,cleanser gg pink fw gg milk cleanser exfo el formula toner pyungkang yul serum ampul pyungkang skintific serum booster moist el formula ss annesa,cleanser tidak pink fw tidak milk cleanser exfo el formula toner pyungkang yul serum ampul pyungkang skintific serum booster moist el formula ss annesa,"['cleanser', 'tidak', 'pink', 'fw', 'tidak', 'milk', 'cleanser', 'exfo', 'el', 'formula', 'toner', 'pyungkang', 'yul', 'serum', 'ampul', 'pyungkang', 'skintific', 'serum', 'booster', 'moist', 'el', 'formula', 'ss', 'annesa']","['cleanser', 'tidak', 'pink', 'fw', 'tidak', 'milk', 'cleanser', 'exfo', 'el', 'formula', 'toner', 'pyungkang', 'yul', 'serum', 'ampul', 'pyungkang', 'skintific', 'serum', 'booster', 'moist', 'el', 'formula', 'ss', 'annesa']",cleanser tidak pink fw tidak milk cleanser exfo el formula toner pyungkang yul serum ampul pyungkang skintific serum booster moist el formula ss annesa
,Tue Nov 25 05:43:38 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : micellar emina low ph yg acne fw : emina ms pimple exfo : g2g serum toner : npure (tapi jarang pake sih) serum / ampul : - moist : dorskin ijo ss : wardah ijo,1,1,cleanser micellar emina low ph yg acne fw emina ms pimple exfo gg serum toner npure tapi jarang pake sih serum ampul moist dorskin ijo ss wardah ijo,cleanser micellar emina low ph yg acne fw emina ms pimple exfo gg serum toner npure tapi jarang pake sih serum ampul moist dorskin ijo ss wardah ijo,cleanser micellar emina low ph yang acne fw emina masih pimple exfo tidak serum toner npure tapi jarang pakai sih serum ampul moist dorskin ijo ss wardah ijo,"['cleanser', 'micellar', 'emina', 'low', 'ph', 'yang', 'acne', 'fw', 'emina', 'masih', 'pimple', 'exfo', 'tidak', 'serum', 'toner', 'npure', 'tapi', 'jarang', 'pakai', 'sih', 'serum', 'ampul', 'moist', 'dorskin', 'ijo', 'ss', 'wardah', 'ijo']","['cleanser', 'micellar', 'emina', 'low', 'ph', 'acne', 'fw', 'emina', 'pimple', 'exfo', 'tidak', 'serum', 'toner', 'npure', 'jarang', 'pakai', 'sih', 'serum', 'ampul', 'moist', 'dorskin', 'ijo', 'ss', 'wardah', 'ijo']",cleanser micellar emina low ph acne fw emina pimple exfo tidak serum toner npure jarang pakai sih serum ampul moist dorskin ijo ss wardah ijo
,Tue Nov 25 05:43:07 +0000 2025,0,0,0,0,in,1st cleanser : g2g fw : pigeon yg tosca exfo : - toner : skin1004 yg biru serum : skin1004 yg biru moist : skin1004 yg biru ss : skinaqua yg putih kaloga tutup pink,1,1,cleanser gg fw pigeon yg tosca exfo toner skin yg biru serum skin yg biru moist skin yg biru ss skinaqua yg putih kaloga tutup pink,cleanser gg fw pigeon yg tosca exfo toner skin yg biru serum skin yg biru moist skin yg biru ss skinaqua yg putih kaloga tutup pink,cleanser tidak fw pigeon yang tosca exfo toner skin yang biru serum skin yang biru moist skin yang biru ss skinaqua yang putih kaloga tutup pink,"['cleanser', 'tidak', 'fw', 'pigeon', 'yang', 'tosca', 'exfo', 'toner', 'skin', 'yang', 'biru', 'serum', 'skin', 'yang', 'biru', 'moist', 'skin', 'yang', 'biru', 'ss', 'skinaqua', 'yang', 'putih', 'kaloga', 'tutup', 'pink']","['cleanser', 'tidak', 'fw', 'pigeon', 'tosca', 'exfo', 'toner', 'skin', 'biru', 'serum', 'skin', 'biru', 'moist', 'skin', 'biru', 'ss', 'skinaqua', 'putih', 'kaloga', 'tutup', 'pink']",cleanser tidak fw pigeon tosca exfo toner skin biru serum skin biru moist skin biru ss skinaqua putih kaloga tutup pink
,Tue Nov 25 05:41:45 +0000 2025,0,0,1,0,in,@acsivd kayaknya skincare itu genderless deh kak. maksudnya bisa dipake cewek cowok gitu. termasuk milk cleanser,1,1,kayaknya skincare itu genderless deh kak maksudnya bisa dipake cewek cowok gitu termasuk milk cleanser,kayaknya skincare itu genderless deh kak maksudnya bisa dipake cewek cowok gitu termasuk milk cleanser,kayaknya skincare itu genderless deh kak maksudnya bisa dipakai cewek cowok begitu termasuk milk cleanser,"['kayaknya', 'skincare', 'itu', 'genderless', 'deh', 'kak', 'maksudnya', 'bisa', 'dipakai', 'cewek', 'cowok', 'begitu', 'termasuk', 'milk', 'cleanser']","['kayaknya', 'skincare', 'genderless', 'deh', 'kak', 'maksudnya', 'dipakai', 'cewek', 'cowok', 'milk', 'cleanser']",kayak skincare genderless deh kak maksud pakai cewek cowok milk cleanser
,Tue Nov 25 05:39:05 +0000 2025,0,0,1,0,in,@tanyakanrl 1st cleanser : micellar water nivea (aku blm nemu pengganti ini soalnya kulitku sensitif kali) sm cleansing oil skin1004 fw : cosrx salicylic acid exfo : avoskin toner : skin1004 serum / ampul : skin1004 moist : facetology ss : 3w clinic (ini juga gong bgt ss nya),1,1,cleanser micellar water nivea aku blm nemu pengganti ini soalnya kulitku sensitif kali sm cleansing oil skin fw cosrx salicylic acid exfo avoskin toner skin serum ampul skin moist facetology ss w clinic ini juga gong bgt ss nya,cleanser micellar water nivea aku blm nemu pengganti ini soalnya kulitku sensitif kali sm cleansing oil skin fw cosrx salicylic acid exfo avoskin toner skin serum ampul skin moist facetology ss w clinic ini juga gong bgt ss nya,cleanser micellar water nivea aku belum nemu pengganti ini soalnya kulitku sensitif kali sama cleansing oil skin fw cosrx salicylic acid exfo avoskin toner skin serum ampul skin moist facetology ss gue clinic ini juga gong banget ss ya,"['cleanser', 'micellar', 'water', 'nivea', 'aku', 'belum', 'nemu', 'pengganti', 'ini', 'soalnya', 'kulitku', 'sensitif', 'kali', 'sama', 'cleansing', 'oil', 'skin', 'fw', 'cosrx', 'salicylic', 'acid', 'exfo', 'avoskin', 'toner', 'skin', 'serum', 'ampul', 'skin', 'moist', 'facetology', 'ss', 'gue', 'clinic', 'ini', 'juga', 'gong', 'banget', 'ss', 'ya']","['cleanser', 'micellar', 'water', 'nivea', 'belum', 'nemu', 'pengganti', 'kulitku', 'sensitif', 'kali', 'cleansing', 'oil', 'skin', 'fw', 'cosrx', 'salicylic', 'acid', 'exfo', 'avoskin', 'toner', 'skin', 'serum', 'ampul', 'skin', 'moist', 'facetology', 'ss', 'gue', 'clinic', 'gong', 'banget', 'ss', 'ya']",cleanser micellar water nivea belum nemu ganti kulit sensitif kali cleansing oil skin fw cosrx salicylic acid exfo avoskin toner skin serum ampul skin moist facetology ss gue clinic gong banget ss ya
,Tue Nov 25 05:37:11 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : mw purbasari fw : senka biru exfo : avoskin aha bha toner : pyunkangyul avoskin serum / ampul : - moist : skingame ss : wardah biar halal,1,1,cleanser mw purbasari fw senka biru exfo avoskin aha bha toner pyunkangyul avoskin serum ampul moist skingame ss wardah biar halal,cleanser mw purbasari fw senka biru exfo avoskin aha bha toner pyunkangyul avoskin serum ampul moist skingame ss wardah biar halal,cleanser mau purbasari fw senka biru exfo avoskin aha bha toner pyunkangyul avoskin serum ampul moist skingame ss wardah biar halal,"['cleanser', 'mau', 'purbasari', 'fw', 'senka', 'biru', 'exfo', 'avoskin', 'aha', 'bha', 'toner', 'pyunkangyul', 'avoskin', 'serum', 'ampul', 'moist', 'skingame', 'ss', 'wardah', 'biar', 'halal']","['cleanser', 'purbasari', 'fw', 'senka', 'biru', 'exfo', 'avoskin', 'aha', 'bha', 'toner', 'pyunkangyul', 'avoskin', 'serum', 'ampul', 'moist', 'skingame', 'ss', 'wardah', 'biar', 'halal']",cleanser purbasari fw senka biru exfo avoskin aha bha toner pyunkangyul avoskin serum ampul moist skingame ss wardah biar halal
,Tue Nov 25 05:36:48 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : micellar water garnier pink fw : bar soap kojisan serum : day : avoskin niacin &amp; azeclair night : avoskin retinol &amp; refining (serum pakainya selang seling tiap hari) moist : labore revive cream ss : skinaqua putih,1,1,cleanser micellar water garnier pink fw bar soap kojisan serum day avoskin niacin amp azeclair night avoskin retinol amp refining serum pakainya selang seling tiap hari moist labore revive cream ss skinaqua putih,cleanser micellar water garnier pink fw bar soap kojisan serum day avoskin niacin amp azeclair night avoskin retinol amp refining serum pakainya selang seling tiap hari moist labore revive cream ss skinaqua putih,cleanser micellar water garnier pink fw bar soap kojisan serum day avoskin niacin amp azeclair night avoskin retinol amp refining serum pakainya selang seling tiap hari moist labore revive cream ss skinaqua putih,"['cleanser', 'micellar', 'water', 'garnier', 'pink', 'fw', 'bar', 'soap', 'kojisan', 'serum', 'day', 'avoskin', 'niacin', 'amp', 'azeclair', 'night', 'avoskin', 'retinol', 'amp', 'refining', 'serum', 'pakainya', 'selang', 'seling', 'tiap', 'hari', 'moist', 'labore', 'revive', 'cream', 'ss', 'skinaqua', 'putih']","['cleanser', 'micellar', 'water', 'garnier', 'pink', 'fw', 'bar', 'soap', 'kojisan', 'serum', 'day', 'avoskin', 'niacin', 'amp', 'azeclair', 'night', 'avoskin', 'retinol', 'amp', 'refining', 'serum', 'pakainya', 'selang', 'seling', 'moist', 'labore', 'revive', 'cream', 'ss', 'skinaqua', 'putih']",cleanser micellar water garnier pink fw bar soap kojisan serum day avoskin niacin amp azeclair night avoskin retinol amp refining serum pakai selang seling moist labore revive cream ss skinaqua putih
,Tue Nov 25 05:33:44 +0000 2025,0,0,1,0,in,@tanyakanrl 1st cleanser : skintific oil cleansing fw : wardah hydrarose exfo : eiem beauty (jrg pake sbnrnya) toner : serum / ampul : vit c garnier moist : scora panthenol ss : azarine ijo,1,1,cleanser skintific oil cleansing fw wardah hydrarose exfo eiem beauty jrg pake sbnrnya toner serum ampul vit c garnier moist scora panthenol ss azarine ijo,cleanser skintific oil cleansing fw wardah hydrarose exfo eiem beauty jrg pake sbnrnya toner serum ampul vit c garnier moist scora panthenol ss azarine ijo,cleanser skintific oil cleansing fw wardah hydrarose exfo eiem beauty jrg pakai sbnrnya toner serum ampul vit sih garnier moist scora panthenol ss azarine ijo,"['cleanser', 'skintific', 'oil', 'cleansing', 'fw', 'wardah', 'hydrarose', 'exfo', 'eiem', 'beauty', 'jrg', 'pakai', 'sbnrnya', 'toner', 'serum', 'ampul', 'vit', 'sih', 'garnier', 'moist', 'scora', 'panthenol', 'ss', 'azarine', 'ijo']","['cleanser', 'skintific', 'oil', 'cleansing', 'fw', 'wardah', 'hydrarose', 'exfo', 'eiem', 'beauty', 'jrg', 'pakai', 'sbnrnya', 'toner', 'serum', 'ampul', 'vit', 'sih', 'garnier', 'moist', 'scora', 'panthenol', 'ss', 'azarine', 'ijo']",cleanser skintific oil cleansing fw wardah hydrarose exfo eiem beauty jrg pakai sbnrnya toner serum ampul vit sih garnier moist scora panthenol ss azarine ijo
,Tue Nov 25 05:33:12 +0000 2025,0,0,0,0,in,@tanyakanrl 1st cleanser : micellar wardah yg ijo fw : senka biru exfo : elformula toner : pyunkang yul serum / ampul : skin1004 brightening moist : skin1004 brightening ss : skin1004 hydrating tutup biru,1,1,cleanser micellar wardah yg ijo fw senka biru exfo elformula toner pyunkang yul serum ampul skin brightening moist skin brightening ss skin hydrating tutup biru,cleanser micellar wardah yg ijo fw senka biru exfo elformula toner pyunkang yul serum ampul skin brightening moist skin brightening ss skin hydrating tutup biru,cleanser micellar wardah yang ijo fw senka biru exfo elformula toner pyunkang yul serum ampul skin brightening moist skin brightening ss skin hydrating tutup biru,"['cleanser', 'micellar', 'wardah', 'yang', 'ijo', 'fw', 'senka', 'biru', 'exfo', 'elformula', 'toner', 'pyunkang', 'yul', 'serum', 'ampul', 'skin', 'brightening', 'moist', 'skin', 'brightening', 'ss', 'skin', 'hydrating', 'tutup', 'biru']","['cleanser', 'micellar', 'wardah', 'ijo', 'fw', 'senka', 'biru', 'exfo', 'elformula', 'toner', 'pyunkang', 'yul', 'serum', 'ampul', 'skin', 'brightening', 'moist', 'skin', 'brightening', 'ss', 'skin', 'hydrating', 'tutup', 'biru']",cleanser micellar wardah ijo fw senka biru exfo elformula toner pyunkang yul serum ampul skin brightening moist skin brightening ss skin hydrating tutup biru
